INCIDENT_ID,INCIDENT_TYPE_E,INCIDENT_TYPE_F,RECEIPT_DT,SOURCE_OF_RECALL_E,SOURCE_OF_RECALL_F,HAZARD_SEVERITY_CODE_E,HAZARD_SEVERITY_CODE_F,INC_AWARE_DT,MANDATORY_RPT,INCIDENT_DT
1141678,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-05,,2025-03-05
1141685,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-02-24,30.0,
1141699,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-11,Canada,Canada,INJURY,BLESSURE,2025-03-03,10.0,2025-01-24
1141704,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-12,,2025-03-07
1141710,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-11,30.0,2025-02-08
1141730,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-13,,2024-11-13
1141735,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-11,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-06,10.0,2025-03-06
1141736,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-05,,2025-03-05
1141742,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-04,10.0,2025-03-04
1141756,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-05,10.0,2025-02-19
1141759,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-05,,2025-03-05
1141760,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-02-12,,2025-02-12
1141768,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-02-26,,2025-02-25
1141771,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-05,10.0,2025-02-19
1141776,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-03,,2025-02-28
1141777,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-05,10.0,2025-02-19
1141783,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-03,,2025-02-27
1141791,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-05,,2025-03-04
1141797,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-05,,2025-03-04
1141799,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-02-25,,2025-02-25
1141810,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-07,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-25,30.0,2025-02-23
1141816,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-07,Canada,Canada,INJURY,BLESSURE,2025-02-27,10.0,2025-02-27
1141817,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-02-10,,2025-02-05
1141819,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-13,,
1141821,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2025-03-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-04,10.0,2025-03-04
1141823,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-06,10.0,
1141827,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-06,10.0,
1141829,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-01-13,,2025-01-12
1141832,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-04,10.0,2025-03-04
1141837,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-04,10.0,2025-02-21
1141843,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-02-18,,2025-02-18
1141844,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-11,10.0,2024-12-01
1141849,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,INJURY,BLESSURE,2025-03-05,10.0,
1141854,Voluntary problem report,Déclaration d'incident volontaire,2025-03-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-13,,2025-03-08
1141865,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-06,,2025-02-24
1141867,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-06,,2025-03-03
1141868,Voluntary problem report,Déclaration d'incident volontaire,2025-03-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-13,,2025-03-07
1141877,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-04,10.0,2025-03-04
1141881,Voluntary problem report,Déclaration d'incident volontaire,2025-03-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-13,,2025-03-09
1141882,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-05,10.0,2025-03-05
1141900,Voluntary problem report,Déclaration d'incident volontaire,2025-03-13,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-13,,2025-03-13
1141928,Voluntary problem report,Déclaration d'incident volontaire,2025-03-12,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-05,,2025-03-03
1141953,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-19,30.0,
1141960,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-19,30.0,
1141965,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-23,30.0,2025-02-23
1141969,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-12,10.0,
1141980,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-06,10.0,2025-03-05
1141984,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,UNASSIGNED,NON ATTRIBUE,2025-03-05,10.0,2025-01-20
1141986,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-27,30.0,2025-02-27
1141987,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,DEATH,MORT,2025-03-11,10.0,2025-03-10
1141988,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-04,10.0,2024-04-19
1141990,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-07,10.0,2025-03-07
1141993,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-10,10.0,2025-01-17
1141996,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,UNASSIGNED,NON ATTRIBUE,2025-03-08,10.0,2025-03-06
1141998,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-05,30.0,2025-02-05
1141999,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,DEATH,MORT,2025-03-04,10.0,2023-07-20
1142000,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,DEATH,MORT,2025-03-03,10.0,2025-03-03
1142001,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-07,10.0,2025-01-27
1142004,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-10,10.0,2025-01-31
1142007,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-07,10.0,2025-03-03
1142012,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-10,10.0,2025-01-31
1142018,Voluntary problem report,Déclaration d'incident volontaire,2025-03-14,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-14,,2025-03-14
1142024,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-03,10.0,2025-03-03
1142027,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-10,10.0,2025-01-23
1142035,Voluntary problem report,Déclaration d'incident volontaire,2025-03-14,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-14,,2025-02-26
1142039,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-03,10.0,2025-03-03
1142041,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-04,10.0,2025-03-04
1142043,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,DEATH,MORT,2025-03-03,10.0,2025-03-03
1142045,Voluntary problem report,Déclaration d'incident volontaire,2025-03-14,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-14,,2025-02-26
1142051,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-03,10.0,2025-03-03
1142061,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-06,10.0,2025-02-21
1142062,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,DEATH,MORT,2025-03-03,10.0,2025-03-03
1142065,Voluntary problem report,Déclaration d'incident volontaire,2025-03-14,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-14,,2025-03-03
1142068,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-17,30.0,
1142071,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-03,10.0,2025-02-17
1142073,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-03,10.0,2025-03-03
1142081,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-04,10.0,2025-03-03
1142082,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-03,10.0,2025-03-02
1142084,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-16,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-19,10.0,2025-02-19
1142087,Voluntary problem report,Déclaration d'incident volontaire,2025-03-14,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-14,,2025-02-28
1142089,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-05,10.0,2025-03-03
1142092,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,INJURY,BLESSURE,2024-12-08,30.0,2024-12-02
1142096,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-05,10.0,2025-02-23
1142098,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,DEATH,MORT,2025-03-07,10.0,2023-12-22
1142101,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-13,30.0,2025-02-04
1142104,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,UNASSIGNED,NON ATTRIBUE,2025-03-07,10.0,2025-01-01
1142106,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-04,10.0,2025-03-04
1142108,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-05,10.0,2025-03-04
1142112,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-15,30.0,2025-02-14
1142113,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-05,10.0,2025-03-05
1142121,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-05,10.0,2025-03-05
1142126,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,,30.0,
1142128,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-08,10.0,2025-03-08
1142129,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-03-10,30.0,2025-03-10
1142131,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,INJURY,BLESSURE,2025-02-12,30.0,2025-02-12
1142133,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,INJURY,BLESSURE,2025-03-05,10.0,2025-01-18
1142135,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,UNASSIGNED,NON ATTRIBUE,2025-03-07,10.0,2025-01-01
1142141,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-13,Canada,Canada,INJURY,BLESSURE,2025-03-05,10.0,2025-03-05
1142145,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,UNASSIGNED,NON ATTRIBUE,2025-03-06,10.0,2025-03-01
1142146,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,DEATH,MORT,2024-12-14,10.0,2024-12-14
1142147,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-25,30.0,2024-10-25
1142149,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,INJURY,BLESSURE,2025-03-11,10.0,2025-01-24
1142162,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,INJURY,BLESSURE,2025-03-12,10.0,2025-03-11
1142166,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,INJURY,BLESSURE,2025-03-01,10.0,2025-03-01
1142168,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-17,Canada,Canada,INJURY,BLESSURE,2025-03-07,10.0,2024-11-21
1142192,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-17,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-19,30.0,2025-02-19
1142194,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-14,Canada,Canada,INJURY,BLESSURE,2025-03-07,10.0,2024-10-28
1142199,Mandatory problem report,Déclaration d'incident obligatoire,2025-02-12,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-01-13,30.0,
1142229,Mandatory problem report,Déclaration d'incident obligatoire,2025-03-17,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-17,30.0,2025-02-17
1142231,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2025-01-03,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-05,30.0,2024-12-05
1142240,Mandatory problem report,Déclaration d'incident obligatoire,2025-02-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2025-02-21,30.0,2025-02-21
1142251,Voluntary problem report,Déclaration d'incident volontaire,2025-03-17,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-14,,2025-02-26
1142268,Voluntary problem report,Déclaration d'incident volontaire,2025-03-17,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-14,,2025-03-11
1142272,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2025-01-03,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-05,30.0,2024-12-05
1142279,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2025-01-03,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-05,30.0,2024-12-05
1142289,Voluntary problem report,Déclaration d'incident volontaire,2025-03-17,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2025-03-14,,2025-03-13
1142294,Mandatory problem report linked to a recall,Déclaration d'incident obligatoire lié à un rappel,2025-01-03,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-05,30.0,2024-12-05
